Date,Open,High,Low,Close,Volume
11.12.2025 18:10:00,"206,8","209,9","204,5","204,9",26064583
12.12.2025 18:10:00,205,"207,1","203,3",204,16173224
15.12.2025 18:10:00,207,"214,2","205,9","212,2",36336874
16.12.2025 18:10:00,"212,2","212,6",207,"209,3",21248733
17.12.2025 18:10:00,"209,3","209,6",200,201,33541318
18.12.2025 18:10:00,202,"205,9","201,8","204,4",27863503
19.12.2025 18:10:00,"204,4","211,3","204,2","211,1",32709015
22.12.2025 18:10:00,"211,8","216,3","209,7","212,8",30091977
23.12.2025 18:10:00,"212,6","223,9","211,8","221,7",43793581
24.12.2025 18:10:00,"221,6","229,5",221,"224,7",33914596
25.12.2025 18:10:00,"225,2",228,"220,3","222,7",13579327
26.12.2025 18:10:00,"222,7",227,222,"226,1",21511696
29.12.2025 18:10:00,"226,3",228,221,221,23826351
30.12.2025 18:10:00,222,"231,3",222,229,34829885
31.12.2025 18:10:00,"229,8","237,3","229,2","231,7",33390707
